Epoch,Total Requests,Llama_8B Requests,Llama_70B Requests,Total tokens,Llama_8B tokens,Llama_70B tokens
4714,2,0,2,2867,0,2867
4715,2,0,2,2867,0,2867
4716,2,0,2,2867,0,2867
4717,1,1,0,158,158,0
4718,1,0,1,531,0,531
4719,1,0,1,531,0,531
4720,1,1,0,806,806,0
4721,1,1,0,806,806,0
4722,1,0,1,2136,0,2136
4723,1,0,1,2136,0,2136
4724,1,0,1,2136,0,2136
4725,1,0,1,2136,0,2136
4726,1,0,1,2136,0,2136
4727,1,0,1,2136,0,2136
4728,1,0,1,2136,0,2136
4729,1,0,1,2136,0,2136
4730,1,1,0,479,479,0
4731,1,1,0,479,479,0
4732,1,0,1,3025,0,3025
4733,1,0,1,3025,0,3025
4734,2,0,2,4263,0,4263
4735,2,0,2,4263,0,4263
4736,1,1,0,868,868,0
4737,2,2,0,1123,1123,0
4738,5,3,2,12645,4504,8141
4739,11,6,5,12830,6418,6412
4740,13,9,4,15753,12304,3449
4741,9,8,1,6988,4687,2301
4742,34,25,9,28882,15532,13350
4743,30,23,7,28782,21057,7725
4744,42,27,15,35000,16210,18790
4745,37,27,10,32807,22216,10591
4746,44,25,19,44414,22379,22035
4747,27,19,8,24150,16559,7591
4748,34,23,11,49453,33473,15980
4749,43,30,13,43723,24678,19045
4750,34,20,14,30433,19957,10476
4751,16,13,3,28942,21828,7114
4752,7,6,1,11760,11040,720
4753,10,4,6,8946,658,8288
4754,13,7,6,19986,11248,8738
4755,5,2,3,10795,7488,3307
4756,20,14,6,30355,22046,8309
4757,15,10,5,14851,11352,3499
4758,12,10,2,12941,11115,1826
4759,29,23,6,45024,36512,8512
4760,19,13,6,36297,27569,8728
4761,30,26,4,35224,28744,6480
4762,26,21,5,41222,36272,4950
4763,25,17,8,23467,12543,10924
4764,19,16,3,14881,8489,6392
4765,42,30,12,38611,22574,16037
4766,45,28,17,49149,35541,13608
4767,44,26,18,35755,16625,19130
4768,39,23,16,48031,27322,20709
4769,37,22,15,54645,19755,34890
4770,40,28,12,36287,19358,16929
4771,35,22,13,29742,20195,9547
4772,32,20,12,24598,15219,9379
4773,39,31,8,45280,37833,7447
4774,21,14,7,19445,9043,10402
4775,18,13,5,18163,8460,9703
4776,7,7,0,4021,4021,0
4777,4,3,1,2412,519,1893
4778,8,4,4,15174,1489,13685
4779,4,3,1,1751,1451,300
4780,16,12,4,13531,9875,3656
4781,12,9,3,26377,11783,14594
4782,12,9,3,18304,8777,9527
4783,20,16,4,41638,25445,16193
4784,16,9,7,39911,16705,23206
4785,17,13,4,24909,19044,5865
4786,19,17,2,17917,15544,2373
4787,14,12,2,16900,13940,2960
4788,15,10,5,20559,11993,8566
4789,11,9,2,22373,16075,6298
4790,20,15,5,33378,23535,9843
4791,10,4,6,13542,2784,10758
4792,7,3,4,7823,1636,6187
4793,19,15,4,17961,11748,6213
4794,16,6,10,23775,3379,20396
4795,17,11,6,20765,11687,9078
4796,11,5,6,15596,7981,7615
4797,12,12,0,10825,10825,0
4798,32,29,3,21570,17312,4258
4799,16,13,3,14437,9383,5054
4800,8,7,1,8089,6765,1324
4801,9,5,4,12198,7161,5037
4802,2,1,1,2918,1416,1502
4803,6,5,1,1620,934,686
4804,13,13,0,5518,5518,0
4805,8,7,1,5204,3842,1362
4806,12,11,1,9733,8448,1285
4807,9,9,0,3566,3566,0
4808,11,11,0,5372,5372,0
4809,8,8,0,2711,2711,0
4810,5,5,0,3428,3428,0
4811,11,10,1,4713,4347,366
4812,6,6,0,2800,2800,0
4813,6,6,0,2800,2800,0
4814,6,6,0,2800,2800,0
4815,6,6,0,2800,2800,0
4816,6,6,0,2800,2800,0
4817,6,6,0,2800,2800,0
4818,6,6,0,2800,2800,0
4819,6,6,0,2800,2800,0
4820,6,6,0,2800,2800,0
4821,6,6,0,2800,2800,0
4822,6,6,0,2800,2800,0
4823,6,6,0,2800,2800,0
4824,6,6,0,2800,2800,0
4825,6,6,0,2800,2800,0
4826,6,6,0,2800,2800,0
4827,6,6,0,2800,2800,0
4828,6,6,0,2800,2800,0
4829,6,6,0,2800,2800,0
4830,6,6,0,2800,2800,0
4831,6,6,0,2800,2800,0
4832,5,5,0,3557,3557,0
4833,4,4,0,8623,8623,0
4834,9,8,1,12546,11285,1261
4835,15,13,2,26374,24612,1762
4836,27,19,8,32546,24789,7757
4837,28,18,10,15601,6563,9038
4838,28,20,8,19540,9735,9805
4839,29,20,9,20770,9219,11551
4840,22,19,3,26281,19474,6807
4841,36,35,1,22868,22111,757
4842,34,25,9,27919,16092,11827
4843,39,28,11,43646,29231,14415
4844,42,33,9,49114,38254,10860
4845,70,53,17,67893,35727,32166
4846,36,32,4,20869,17600,3269
4847,25,21,4,20291,17948,2343
4848,11,10,1,6273,5511,762
4849,3,3,0,1154,1154,0
4850,8,5,3,10369,3136,7233
4851,9,8,1,6764,6383,381
4852,11,9,2,12214,8424,3790
4853,12,8,4,7874,4988,2886
4854,17,11,6,15769,6765,9004
4855,21,14,7,16057,9612,6445
4856,12,5,7,10014,3913,6101
4857,27,17,10,22508,11149,11359
4858,40,28,12,34918,21105,13813
4859,36,27,9,31070,20128,10942
4860,37,23,14,31755,11835,19920
4861,39,30,9,40911,28999,11912
4862,33,28,5,23177,16816,6361
4863,50,39,11,52425,36046,16379
4864,42,26,16,42799,26538,16261
4865,53,37,16,48279,26107,22172
4866,63,43,20,78669,52616,26053
4867,43,35,8,53488,41998,11490
4868,28,21,7,27157,16122,11035
4869,39,35,4,39344,32424,6920
4870,36,30,6,30515,20157,10358
4871,15,10,5,13085,7658,5427
4872,12,11,1,14127,13621,506
4873,18,16,2,23637,17467,6170
4874,14,8,6,16016,7953,8063
4875,19,15,4,39966,34295,5671
4876,31,26,5,40588,35569,5019
4877,40,33,7,45934,40522,5412
4878,27,19,8,32444,20775,11669
4879,20,11,9,20970,8252,12718
4880,28,15,13,30605,9472,21133
4881,26,16,10,22084,6863,15221
4882,18,10,8,22074,9837,12237
4883,20,13,7,38171,18912,19259
4884,16,12,4,25549,19906,5643
4885,20,13,7,26792,16525,10267
4886,23,15,8,30186,15543,14643
4887,29,20,9,37524,19655,17869
4888,22,13,9,27210,11070,16140
4889,19,15,4,20603,13542,7061
4890,7,4,3,11040,2800,8240
4891,14,6,8,30181,10964,19217
4892,17,9,8,17442,9528,7914
4893,15,8,7,24223,12221,12002
4894,16,11,5,18763,13338,5425
4895,13,7,6,22001,9596,12405
4896,12,8,4,16928,10688,6240
4897,7,4,3,7823,3736,4087
4898,6,3,3,7875,3367,4508
4899,16,6,10,24520,3312,21208
4900,3,2,1,3786,2335,1451
4901,3,2,1,3786,2335,1451
4902,1,1,0,700,700,0
4903,4,3,1,1532,1154,378
4904,4,3,1,1532,1154,378
4905,4,3,1,1532,1154,378
4906,4,3,1,1532,1154,378
4907,1,1,0,222,222,0
4908,12,8,4,8355,3221,5134
4909,12,8,4,8355,3221,5134
4910,4,2,2,3516,980,2536
4911,4,2,2,3516,980,2536
4912,1,0,1,1744,0,1744
4913,1,0,1,1744,0,1744
4914,1,0,1,1744,0,1744
4915,1,0,1,1744,0,1744
4916,1,0,1,1744,0,1744
4917,1,0,1,1744,0,1744
4918,1,0,1,1744,0,1744
4919,1,0,1,1744,0,1744
4920,1,0,1,1744,0,1744
4921,1,0,1,1744,0,1744
4922,1,0,1,1744,0,1744
4923,1,0,1,1744,0,1744
4924,1,0,1,1744,0,1744
4925,1,1,0,381,381,0
4926,1,1,0,381,381,0
4927,4,3,1,845,508,337
4928,4,3,1,845,508,337
4929,1,1,0,194,194,0
4930,3,3,0,864,864,0
4931,3,3,0,1988,1988,0
4932,8,3,5,4039,1452,2587
4933,18,15,3,14702,9763,4939
4934,38,30,8,22935,13831,9104
4935,37,26,11,46173,13332,32841
4936,50,36,14,72209,33343,38866
4937,49,40,9,60995,47560,13435
4938,76,55,21,133226,69513,63713
4939,59,49,10,66607,43556,23051
4940,58,43,15,71337,54200,17137
4941,61,42,19,51519,30818,20701
4942,50,34,16,57161,33030,24131
4943,47,32,15,49382,23476,25906
4944,18,13,5,24082,12979,11103
4945,17,14,3,26733,10682,16051
4946,11,10,1,17191,16262,929
4947,18,11,7,32725,19471,13254
4948,17,15,2,22243,19966,2277
4949,13,11,2,11330,8677,2653
4950,32,22,10,29105,18882,10223
4951,17,13,4,12594,7149,5445
4952,28,15,13,23834,9290,14544
4953,27,19,8,25951,13350,12601
4954,37,26,11,46614,20015,26599
4955,42,26,16,49774,24332,25442
4956,71,47,24,89939,48576,41363
4957,43,28,15,57880,34249,23631
4958,67,41,26,109547,29025,80522
4959,55,28,27,44720,15128,29592
4960,39,21,18,43155,18105,25050
4961,61,37,24,60032,26768,33264
4962,44,34,10,68169,47258,20911
4963,51,41,10,46931,30779,16152
4964,58,45,13,50812,29370,21442
4965,55,41,14,49854,26627,23227
4966,34,29,5,27549,18492,9057
4967,23,18,5,24312,11389,12923
4968,16,10,6,24978,9663,15315
4969,15,12,3,19056,15835,3221
4970,22,15,7,13965,7444,6521
4971,28,19,9,38307,23575,14732
4972,14,7,7,22241,7646,14595
4973,19,6,13,28022,2786,25236
4974,12,12,0,11422,11422,0
4975,9,6,3,9083,3455,5628
4976,24,20,4,21411,18966,2445
4977,29,12,17,29192,8957,20235
4978,30,11,19,28989,10228,18761
4979,42,32,10,54654,39479,15175
4980,21,16,5,23382,12709,10673
4981,26,17,9,23895,9722,14173
4982,15,14,1,12413,12105,308
4983,24,21,3,24599,21112,3487
4984,17,14,3,17079,14685,2394
4985,10,8,2,11795,9111,2684
4986,16,5,11,17059,2240,14819
4987,12,8,4,8432,3531,4901
4988,34,9,25,22286,4280,18006
4989,35,18,17,30474,11866,18608
4990,16,10,6,12198,6027,6171
4991,10,7,3,12361,5737,6624
4992,1,1,0,1234,1234,0
4993,7,4,3,3807,2036,1771
4994,7,2,5,5034,595,4439
4995,4,1,3,3430,891,2539
4996,4,1,3,3430,891,2539
4997,3,0,3,4263,0,4263
4998,7,6,1,6592,5345,1247
4999,7,6,1,6592,5345,1247
5000,7,6,1,6592,5345,1247
5001,7,6,1,6592,5345,1247
5002,2,1,1,1700,67,1633
5003,1,0,1,853,0,853
5004,1,0,1,853,0,853
5005,1,0,1,853,0,853
5006,1,0,1,853,0,853
5007,1,0,1,853,0,853
5008,1,0,1,853,0,853
5009,1,0,1,853,0,853
5010,1,0,1,853,0,853
5011,1,0,1,853,0,853
5012,1,0,1,853,0,853
5013,1,0,1,853,0,853
5014,1,0,1,853,0,853
5015,1,0,1,853,0,853
5016,1,0,1,853,0,853
5017,1,0,1,853,0,853
5018,1,0,1,853,0,853
5019,1,0,1,853,0,853
5020,1,0,1,853,0,853
5021,1,0,1,853,0,853
5022,1,0,1,1289,0,1289
5023,1,0,1,1289,0,1289
5024,1,0,1,1289,0,1289
5025,5,3,2,1039,874,165
5026,1,1,0,1121,1121,0
5027,8,6,2,6470,4306,2164
5028,15,15,0,13395,13395,0
5029,11,7,4,15673,10412,5261
5030,22,10,12,26081,12161,13920
5031,71,50,21,45114,27651,17463
5032,38,23,15,31650,19659,11991
5033,37,23,14,36319,6695,29624
5034,28,12,16,41529,8726,32803
5035,39,29,10,40588,27255,13333
5036,35,28,7,23227,17733,5494
5037,56,39,17,29085,17548,11537
5038,31,26,5,23505,20307,3198
5039,40,32,8,53114,31138,21976
5040,12,11,1,18297,17228,1069
5041,12,7,5,14542,6135,8407
5042,6,3,3,3427,3179,248
5043,10,9,1,14598,11898,2700
5044,12,9,3,14780,11531,3249
5045,12,10,2,15084,13578,1506
5046,13,11,2,21101,19270,1831
5047,17,11,6,17963,14290,3673
5048,29,14,15,36556,12119,24437
5049,36,19,17,39417,17987,21430
5050,41,30,11,51857,44394,7463
5051,49,36,13,65670,27302,38368
5052,42,23,19,42078,21010,21068
5053,59,34,25,76941,30268,46673
5054,64,48,16,72707,49992,22715
5055,104,78,26,94339,66620,27719
5056,63,43,20,84071,45714,38357
5057,52,36,16,70401,51561,18840
5058,298,284,14,162461,135988,26473
5059,44,31,13,52204,25875,26329
5060,52,34,18,41250,21953,19297
5061,68,49,19,89731,57516,32215
5062,56,42,14,68319,43953,24366
5063,1390,1382,8,310609,305445,5164
5064,1502,1499,3,328586,322967,5619
5065,1359,1345,14,309550,294447,15103
5066,33,8,25,26642,8564,18078
5067,55,18,37,50198,18638,31560
5068,60,22,38,74734,29452,45282
5069,62,33,29,64558,25435,39123
5070,1507,1482,25,370526,325917,44609
5071,55,17,38,77168,21186,55982
5072,52,20,32,63341,14906,48435
5073,55,18,37,74543,22121,52422
5074,53,19,34,61464,17086,44378
5075,115,85,30,74467,44171,30296
5076,138,68,70,106675,38667,68008
5077,67,18,49,64357,22550,41807
5078,63,20,43,74323,20624,53699
5079,64,6,58,45844,5482,40362
5080,79,16,63,46782,15721,31061
5081,69,16,53,72534,23056,49478
5082,94,25,69,147827,29346,118481
5083,101,16,85,138902,7210,131692
5084,176,21,155,170417,12422,157995
5085,149,14,135,171047,12823,158224
5086,73,3,70,126124,2346,123778
5087,1440,1360,80,415262,282373,132889
5088,1173,1109,64,331387,231664,99723
5089,3036,2981,55,703451,619030,84421
5090,7,1,6,7237,196,7041
5091,5,2,3,11189,1807,9382
5092,8,3,5,17653,4719,12934
5093,5,1,4,14191,1263,12928
5094,6,1,5,15644,1187,14457
5095,4,0,4,4154,0,4154
5096,4,0,4,10715,0,10715
5097,5,1,4,9848,1529,8319
5098,6,3,3,12667,4961,7706
5099,8,6,2,12582,11125,1457
5100,3,0,3,4282,0,4282
5101,6,3,3,9407,1847,7560
5102,7,5,2,11633,8226,3407
5103,3,2,1,4343,3845,498
5104,2,0,2,4652,0,4652
5105,6,0,6,5055,0,5055
5106,3,0,3,2825,0,2825
5107,1366,1360,6,294693,282296,12397
5108,1366,1360,6,294693,282296,12397
5109,1366,1360,6,294693,282296,12397
5110,5,0,5,7666,0,7666
5111,526,520,6,114312,108103,6209
5112,845,840,5,179197,174294,4903
5113,1360,1360,0,282382,282382,0
5114,1364,1360,4,287360,282540,4820
5115,3,0,3,5574,0,5574
5116,4,0,4,8109,0,8109
5117,4,1,3,2647,252,2395
5118,5,1,4,5921,543,5378
5119,2,1,1,1226,294,932
5120,5,0,5,7801,0,7801
5121,4,0,4,3476,0,3476
5122,4,1,3,7906,869,7037
5123,13,8,5,12124,5336,6788
5124,36,20,16,28721,9528,19193
5125,46,28,18,40179,18417,21762
5126,35,19,16,39716,19002,20714
5127,41,27,14,25784,12863,12921
5128,48,32,16,46769,18338,28431
5129,60,40,20,37476,21854,15622
5130,37,25,12,31012,13932,17080
5131,48,30,18,32867,15513,17354
5132,61,49,12,49926,29427,20499
5133,48,25,23,60171,27705,32466
5134,58,37,21,44018,19901,24117
5135,26,14,12,26275,7483,18792
5136,1375,1370,5,292853,286480,6373
5137,1381,1380,1,293174,291432,1742
5138,20,15,5,15498,10997,4501
5139,1378,1375,3,299699,292643,7056
5140,21,17,4,32620,21241,11379
5141,241,235,6,43348,37882,5466
5142,38,25,13,31952,22183,9769
5143,34,26,8,41783,34229,7554
5144,26,17,9,23784,16145,7639
5145,42,29,13,36473,20114,16359
5146,1383,1375,8,314585,302731,11854
5147,53,32,21,41994,16118,25876
5148,137,128,9,49198,38585,10613
5149,33,21,12,36390,16001,20389
5150,36,25,11,82968,63043,19925
5151,47,34,13,49559,36024,13535
5152,47,33,14,44338,26759,17579
5153,51,32,19,49190,29152,20038
5154,105,83,22,100539,65908,34631
5155,50,30,20,48181,29369,18812
5156,102,37,65,90432,37822,52610
5157,40,16,24,50538,16547,33991
5158,33,18,15,55757,23097,32660
5159,27,21,6,23430,11782,11648
5160,25,13,12,23114,11911,11203
5161,15,6,9,24646,12342,12304
5162,77,7,70,103350,1244,102106
5163,94,9,85,137251,2453,134798
5164,74,3,71,119669,1797,117872
5165,1438,1365,73,401867,285564,116303
5166,1454,1365,89,432077,285975,146102
5167,109,6,103,191459,6521,184938
5168,990,891,99,341956,187351,154605
5169,529,486,43,185221,108088,77133
5170,21,10,11,35659,10250,25409
5171,11,7,4,9502,4702,4800
5172,13,3,10,17662,1306,16356
5173,14,7,7,14682,4367,10315
5174,14,9,5,9222,2911,6311
5175,9,5,4,11336,4851,6485
5176,9,3,6,11662,2974,8688
5177,1381,1378,3,302087,297287,4800
5178,15,10,5,15306,8005,7301
5179,12,5,7,28205,4758,23447
5180,3,2,1,5125,2455,2670
5181,12,5,7,16693,4639,12054
5182,6,4,2,4898,3899,999
5183,2,0,2,871,0,871
5184,1,1,0,1136,1136,0
5185,5,1,4,4476,1328,3148
5186,5,1,4,4476,1328,3148
5187,4,3,1,5394,4981,413
5188,12,12,0,13586,13586,0
5189,2,2,0,4271,4271,0
5190,5,1,4,4184,972,3212
5191,3,1,2,5272,1325,3947
5192,1,0,1,902,0,902
5193,163,160,3,38147,33135,5012
5194,1122,1120,2,234328,232575,1753
5195,83,80,3,21179,16562,4617
5196,1182,1180,2,247229,245120,2109
5197,181,180,1,38051,37355,696
5198,1,0,1,1300,0,1300
5199,3,1,2,2855,1081,1774
5200,1,0,1,2143,0,2143
5201,3,1,2,4089,1986,2103
5202,143,142,1,30768,29406,1362
5203,1220,1220,0,253213,253213,0
5204,4,3,1,3403,780,2623
5205,3,0,3,1887,0,1887
5206,3,0,3,4175,0,4175
5207,2,0,2,1626,0,1626
5208,2,0,2,1918,0,1918
5209,2,0,2,2322,0,2322
5210,1,0,1,551,0,551
5211,2,0,2,2942,0,2942
5212,3,0,3,5415,0,5415
5213,3,0,3,2357,0,2357
5214,2,0,2,1476,0,1476
5215,4,1,3,3571,474,3097
5216,2,1,1,2105,1699,406
5217,7,0,7,6350,0,6350
5218,1,0,1,284,0,284
5219,3,1,2,2300,826,1474
5220,6,3,3,5750,2882,2868
5221,8,2,6,13437,3667,9770
5222,5,3,2,6810,5020,1790
5223,13,9,4,11365,7339,4026
5224,13,9,4,22256,15443,6813
5225,438,427,11,110901,97957,12944
5226,957,948,9,216042,202424,13618
5227,27,15,12,21927,15776,6151
5228,17,12,5,22540,17416,5124
5229,26,21,5,32850,24973,7877
5230,14,11,3,22717,16457,6260
5231,7,6,1,12193,11193,1000
5232,13,9,4,20823,14085,6738
5233,4,1,3,2656,251,2405
5234,14,12,2,4879,3132,1747
5235,8,5,3,8677,5723,2954
5236,4,1,3,3590,282,3308
5237,8,4,4,7657,3643,4014
5238,14,8,6,12807,3855,8952
5239,24,15,9,24609,10286,14323
5240,19,10,9,20399,5896,14503
5241,17,13,4,19209,13916,5293
5242,20,16,4,20813,15377,5436
5243,20,10,10,20062,8285,11777
5244,18,9,9,19456,5147,14309
5245,19,12,7,25404,9405,15999
5246,199,194,5,55414,47975,7439
5247,1199,1196,3,262543,259637,2906
5248,22,15,7,19823,13635,6188
5249,20,18,2,28882,25344,3538
5250,27,19,8,48049,31715,16334
5251,18,11,7,31563,18177,13386
5252,13,8,5,17997,4668,13329
5253,14,12,2,27155,15889,11266
5254,8,7,1,20069,18082,1987
5255,6,4,2,6209,1188,5021
5256,12,9,3,13057,6985,6072
5257,3,2,1,2607,1644,963
5258,5,5,0,1868,1868,0
5259,6,6,0,2867,2867,0
5260,6,6,0,8090,8090,0
5261,12,11,1,14971,14207,764
5262,6,6,0,6434,6434,0
5263,13,12,1,11153,10560,593
5264,11,5,6,15447,7771,7676
5265,745,745,0,158573,158573,0
5266,585,582,3,130716,121751,8965
5267,18,13,5,27866,13894,13972
5268,1368,1365,3,290630,285604,5026
5269,7,7,0,4368,4368,0
5270,13,11,2,5598,4537,1061
5271,8,6,2,8821,7771,1050
5272,11,10,1,20362,19594,768
5273,12,12,0,9279,9279,0
5274,5,4,1,9406,8766,640
5275,7,7,0,5850,5850,0
5276,5,4,1,4727,3994,733
5277,15,13,2,17147,13775,3372
5278,8,7,1,14740,13365,1375
5279,17,17,0,18342,18342,0
5280,1306,1304,2,285099,277083,8016
5281,1388,1385,3,296059,289290,6769
5282,3167,3164,3,662411,657787,4624
5283,103,103,0,23254,23254,0
5284,4,3,1,3666,2823,843
5285,7,7,0,10491,10491,0
5286,12,12,0,14124,14124,0
5287,11,11,0,12468,12468,0
5288,8,6,2,12861,5490,7371
5289,5,4,1,5342,5196,146
5290,8,5,3,5286,3917,1369
5291,3,2,1,4843,1067,3776
5292,109,107,2,33366,23408,9958
5293,1263,1263,0,264018,264018,0
5294,3,2,1,4372,1059,3313
5295,7,3,4,16788,2154,14634
5296,3,2,1,4885,933,3952
5297,3,1,2,3017,995,2022
5298,2,0,2,6407,0,6407
5299,1,0,1,781,0,781
5300,2,0,2,1115,0,1115
5301,1,0,1,331,0,331
5302,2,0,2,1108,0,1108
5303,2,0,2,1108,0,1108
5304,1,0,1,6110,0,6110
5305,3,0,3,6473,0,6473
5306,2,0,2,5800,0,5800
5307,2,0,2,816,0,816
5308,1,0,1,554,0,554
5309,1,0,1,641,0,641
5310,2,0,2,1568,0,1568
5311,1362,1360,2,284186,282584,1602
5312,1,0,1,514,0,514
5313,2722,2720,2,565670,564830,840
5314,2,0,2,2039,0,2039
5315,3,1,2,1298,265,1033
5316,5,3,2,4247,2336,1911
5317,2,0,2,2264,0,2264
5318,2,2,0,2516,2516,0
5319,4,2,2,1974,731,1243
5320,3,2,1,1344,808,536
5321,177,175,2,31965,30785,1180
5322,1936,1933,3,391385,389296,2089
5323,1024,1024,0,183092,183092,0
5324,666,666,0,104676,104676,0
5325,834,829,5,149224,144622,4602
5326,830,820,10,140933,131786,9147
5327,981,967,14,186004,161073,24931
5328,670,658,12,124923,107789,17134
5329,865,862,3,135619,132100,3519
5330,822,815,7,132968,120587,12381
5331,861,857,4,135281,131409,3872
5332,954,951,3,152136,150927,1209
5333,660,655,5,122462,114456,8006
5334,640,637,3,113534,106035,7499
5335,556,555,1,103865,102246,1619
5336,679,675,4,125085,119546,5539
5337,924,918,6,199648,188222,11426
5338,1519,1516,3,304276,300287,3989
5339,445,438,7,89950,85087,4863
5340,863,855,8,159232,151329,7903
5341,3164,3159,5,650150,641515,8635
5342,749,747,2,143383,139818,3565
5343,775,768,7,130502,121662,8840
5344,804,785,19,153895,132787,21108
5345,944,941,3,173466,170752,2714
5346,814,811,3,144778,139616,5162
5347,667,665,2,134676,131414,3262
5348,699,698,1,129901,128806,1095
5349,641,638,3,118832,112688,6144
5350,1942,1932,10,412014,394869,17145
5351,784,781,3,157926,148066,9860
5352,734,730,4,130393,123223,7170
5353,852,847,5,151020,142133,8887
5354,871,866,5,147915,140221,7694
5355,957,950,7,175260,157862,17398
5356,387,378,9,91483,86395,5088
5357,19,14,5,39148,26614,12534
5358,11,8,3,25423,23095,2328
5359,20,13,7,30139,11374,18765
5360,18,10,8,23161,11468,11693
5361,29,26,3,38313,33754,4559
5362,24,21,3,51733,44572,7161
5363,17,13,4,29496,25281,4215
5364,12,6,6,12960,6675,6285
5365,19,10,9,24929,6694,18235
5366,1399,1374,25,330715,297805,32910
5367,64,9,55,78232,2520,75712
5368,20,8,12,30689,5410,25279
5369,23,10,13,56073,10662,45411
5370,23,14,9,40343,23096,17247
5371,1365,1357,8,313999,294738,19261
5372,1395,1389,6,315681,303988,11693
5373,46,14,32,89229,14493,74736
5374,40,7,33,89721,8729,80992
5375,10,7,3,26798,15254,11544
5376,6,5,1,4868,4119,749
5377,11,5,6,16331,2928,13403
5378,10,3,7,12578,2896,9682
5379,11,3,8,15369,2936,12433
5380,6,2,4,12291,2618,9673
5381,1365,1364,1,288787,285888,2899
5382,9,6,3,5343,4054,1289
5383,5,4,1,2430,1445,985
5384,3,0,3,1338,0,1338
5385,5,2,3,2094,428,1666
5386,4,1,3,2059,130,1929
5387,5,4,1,1442,1013,429
5388,8,6,2,6227,5190,1037
5389,9,7,2,10690,9426,1264
5390,2,1,1,1308,783,525
5391,4,2,2,4056,2685,1371
5392,3,0,3,2396,0,2396
5393,2,0,2,883,0,883
5394,1,0,1,488,0,488
5395,721,720,1,150098,149845,253
5396,640,640,0,132851,132851,0
5397,640,640,0,132851,132851,0
5398,98,92,6,50241,46803,3438
5399,38,0,38,26707,0,26707
5400,31,0,31,27454,0,27454
5401,31,0,31,27454,0,27454
5402,760,760,0,158013,158013,0
5403,1963,1960,3,409172,406743,2429
5404,25,0,25,22328,0,22328
5405,50,0,50,32166,0,32166
5406,132,0,132,67694,0,67694
5407,2,2,0,205,205,0
5408,1,0,1,1163,0,1163
5409,1,0,1,120,0,120
5410,1,0,1,1391,0,1391
5411,3,3,0,1327,1327,0
5412,9,7,2,5457,3571,1886
5413,39,28,11,37321,26261,11060
5414,46,35,11,22585,11195,11390
5415,49,32,17,42506,24786,17720
5416,79,35,44,55885,31412,24473
5417,54,38,16,45574,26909,18665
5418,56,40,16,40277,25105,15172
5419,57,46,11,66546,53766,12780
5420,45,33,12,45004,30768,14236
5421,44,39,5,39743,36909,2834
5422,36,29,7,36888,25158,11730
5423,2990,2983,7,664524,636855,27669
5424,1024,1017,7,237316,227979,9337
5425,1309,1305,4,272870,271444,1426
5426,6,4,2,12343,11601,742
5427,10,4,6,6194,2109,4085
5428,19,16,3,20061,16746,3315
5429,2153,2146,7,460915,455022,5893
5430,599,596,3,134177,131680,2497
5431,31,23,8,24186,15963,8223
5432,38,23,15,29964,12272,17692
5433,45,34,11,31592,23865,7727
5434,46,38,8,35828,27615,8213
5435,36,21,15,30957,15482,15475
5436,1327,1323,4,290364,284325,6039
5437,50,38,12,33330,24436,8894
5438,58,36,22,61233,21744,39489
5439,57,41,16,58385,30311,28074
5440,37,28,9,39321,22154,17167
5441,48,44,4,38430,34644,3786
5442,49,26,23,71110,22149,48961
5443,56,48,8,95719,58916,36803
5444,64,48,16,78756,47570,31186
5445,57,41,16,62532,42001,20531
5446,43,37,6,26063,20536,5527
5447,39,29,10,36813,26708,10105
5448,19,15,4,19507,13300,6207
5449,34,30,4,40227,32365,7862
5450,12,8,4,6816,3642,3174
5451,11,7,4,11403,8259,3144
5452,786,780,6,187900,180700,7200
5453,612,607,5,133415,130166,3249
5454,27,23,4,26637,18193,8444
5455,23,16,7,32437,23396,9041
5456,29,19,10,30919,18137,12782
5457,27,19,8,30072,19090,10982
5458,30,13,17,53030,12577,40453
5459,1482,1465,17,368119,325082,43037
5460,1328,1309,19,331027,283596,47431
5461,25,14,11,42458,18782,23676
5462,26,15,11,43354,13245,30109
5463,130,17,113,79360,15310,64050
5464,48,10,38,36547,10488,26059
5465,20,10,10,25114,10701,14413
5466,31,14,17,58522,14706,43816
5467,3621,3613,8,783130,766264,16866
5468,499,495,4,113500,111355,2145
5469,14,11,3,15245,6962,8283
5470,11,8,3,10888,4520,6368
5471,31,27,4,9809,4706,5103
5472,703,698,5,114501,103085,11416
5473,697,688,9,116134,101022,15112
5474,246,245,1,40235,36544,3691
5475,16,4,12,9369,1427,7942
5476,29,2,27,13387,398,12989
5477,38,3,35,18891,1990,16901
5478,75,4,71,42218,10505,31713
5479,52,2,50,23618,934,22684
5480,81,2,79,38287,103,38184
5481,73,2,71,35826,1690,34136
5482,85,2,83,44283,165,44118
5483,68,0,68,39323,0,39323
5484,1423,1360,63,313993,282418,31575
5485,69,0,69,32627,0,32627
5486,69,0,69,33139,0,33139
5487,72,0,72,32370,0,32370
5488,88,1,87,39040,79,38961
5489,88,0,88,41368,0,41368
5490,81,0,81,35773,0,35773
5491,2194,2100,94,479602,436082,43520
5492,692,620,72,163875,128803,35072
5493,80,0,80,37967,0,37967
5494,81,0,81,35505,0,35505
5495,60,0,60,26872,0,26872
5496,58,0,58,28477,0,28477
5497,60,0,60,27260,0,27260
5498,58,0,58,27401,0,27401
5499,540,501,39,123448,104140,19308
5500,892,860,32,192898,178204,14694
5501,33,1,32,16711,821,15890
5502,37,3,34,16858,1224,15634
